file_name,cell_id,cell_area,channel,nb_rna,depth,gene,genotype,compartment
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,452,5262,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,467,3431,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,475,4896,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,478,7102,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,494,13630,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,509,8030,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,515,5345,2,5,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,525,10474,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,527,5674,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,529,5731,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,532,8837,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0006,536,4204,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,22,5550,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,77,6991,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,83,5406,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,88,8877,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,93,7549,1,6,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,98,8603,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,102,6339,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,111,3391,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,123,5773,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,128,4493,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,151,6364,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,159,4450,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,162,8261,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,170,3990,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,178,5595,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,179,5065,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,186,7462,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,197,1997,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,200,18949,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,208,3728,1,7,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,210,4889,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,214,5260,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,216,6330,1,6,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,218,5734,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,227,3079,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,228,6138,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,235,2732,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,239,5497,1,11,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,246,8719,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,253,6776,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,255,7215,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,269,8798,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,273,7418,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,282,3735,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,284,10472,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,287,9183,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,290,5142,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,292,6645,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,299,4103,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,304,6440,1,32,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,315,7173,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,321,5676,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,324,2108,1,4,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,327,6410,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,329,3217,1,13,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,336,5160,1,11,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,345,7402,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,352,3867,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,356,12741,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,362,13281,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,379,7591,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,405,4889,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,419,6389,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,441,6908,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,461,7359,1,3,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,474,4804,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,479,3984,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,487,5105,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,493,8210,1,2,shallow,ldh,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,4,10659,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,9,11601,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,13,8362,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,19,12291,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,21,3762,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,26,3812,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,27,7594,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,33,3205,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,36,4082,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,39,6664,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,44,6046,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,55,7774,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,61,5155,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,63,15843,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,83,5406,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,85,5063,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,87,4858,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,88,8877,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,92,18395,2,6,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,93,7549,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,95,5160,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,97,4138,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,101,4824,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,104,3773,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,105,6235,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,108,4329,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,112,15439,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,117,12392,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,120,6873,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,122,3778,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,125,5455,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,128,4493,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,129,3951,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,131,4651,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,132,5627,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,134,4436,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,136,4295,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,139,4993,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,142,5732,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,144,6526,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,145,7566,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,146,3824,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,147,6450,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,148,11104,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,149,9614,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,152,4712,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,154,5132,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,159,4450,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,160,10606,2,12,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,161,5421,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,162,8261,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,163,9430,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,166,5988,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,173,6661,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,174,7492,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,177,7148,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,179,5065,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,183,8606,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,184,6684,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,185,7291,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,186,7462,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,188,5648,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,190,3902,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,194,10535,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,196,7863,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,200,18949,2,8,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,202,6653,2,7,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,209,2986,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,212,10089,2,6,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,213,13275,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,215,9955,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,216,6330,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,220,10036,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,221,5292,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,222,4752,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,226,2312,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,227,3079,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,230,6632,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,233,5592,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,234,3072,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,235,2732,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,244,3807,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,246,8719,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,247,7837,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,254,3423,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,255,7215,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,256,4546,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,259,5652,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,262,5977,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,263,5609,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,268,7624,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,272,6211,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,273,7418,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,277,8322,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,289,5613,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,290,5142,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,292,6645,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,297,9514,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,298,5772,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,299,4103,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,300,5535,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,303,1827,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,305,5476,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,314,4310,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,316,6270,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,319,4010,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,324,2108,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,334,2875,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,335,7971,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,336,5160,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,337,4505,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,338,6202,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,342,6116,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,345,7402,2,7,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,351,3858,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,353,7236,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,354,3930,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,356,12741,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,361,7732,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,365,8470,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,366,6849,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,368,5424,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,378,10151,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,379,7591,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,382,4957,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,384,5824,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,387,8393,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,391,8116,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,396,3588,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,397,5672,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,404,3703,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,407,6264,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,417,6486,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,419,6389,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,424,3197,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,428,6966,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,430,7077,2,4,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,431,4449,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,433,6839,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,440,5367,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,442,9062,2,5,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,445,4493,2,3,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,455,4236,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,458,4046,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,461,7359,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,465,7980,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,467,3014,2,2,shallow,pdp1,imp RNAi,CB
20241011_insc-imp-KD_CB_DAPI__ldh_pdp1_100x_0007,469,4544,2,2,shallow,pdp1,imp RNAi,CB
