file_name,cell_id,cell_area,channel,nb_rna,depth,gene,genotype,compartment
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,518,6006,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,522,4678,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,523,6528,2,11,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,525,5593,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,534,6001,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,536,5473,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,537,5303,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,542,5494,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,549,7028,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,550,5304,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,554,5937,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,557,6060,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,561,7562,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,563,8551,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,564,7748,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,568,5664,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,571,7758,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,573,6996,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,574,8036,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,577,2912,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,585,3608,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,589,4964,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,601,2688,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,603,5237,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,607,3749,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,609,4451,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,611,16678,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,612,6303,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,617,7083,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,621,4553,2,15,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,623,9986,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,624,6606,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,631,7267,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,635,3029,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,637,4944,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,640,6346,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,642,3130,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,644,3605,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,647,15646,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,649,7343,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,654,3391,2,15,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,657,4188,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,658,3021,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,659,13487,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,664,4436,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,666,4811,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,668,4520,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,670,5158,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,671,4161,2,21,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,674,4980,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,680,3429,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,681,5833,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,682,2757,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0008,684,3696,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,92,9876,1,8,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,141,9974,1,10,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,152,5353,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,201,9063,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,274,8862,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,288,10612,1,11,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,313,8547,1,10,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,322,7990,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,336,10588,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,338,6600,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,343,3262,1,8,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,350,5972,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,374,10755,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,402,6916,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,418,4942,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,482,6346,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,491,10260,1,20,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,511,7229,1,7,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,549,10994,1,13,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,557,7518,1,8,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,559,2208,1,6,shallow,ldh,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,28,5834,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,29,4419,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,30,12298,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,34,7220,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,44,6791,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,45,6430,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,70,11152,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,75,6686,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,77,6740,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,78,6318,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,83,8716,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,85,3710,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,98,6870,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,100,12344,2,7,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,106,13410,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,107,2602,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,108,8224,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,119,11216,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,122,8362,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,126,6301,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,132,6369,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,133,13057,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,134,2891,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,136,6592,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,143,9560,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,144,2176,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,145,8578,2,8,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,148,3588,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,154,10909,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,161,3715,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,164,5847,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,167,8427,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,170,15473,2,12,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,174,4379,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,176,3089,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,178,3913,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,186,5406,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,188,9480,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,189,5962,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,196,8674,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,199,3737,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,202,7937,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,203,8329,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,206,13210,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,209,4079,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,214,7255,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,224,6772,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,225,5656,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,226,4978,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,228,9655,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,230,5954,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,239,8524,2,8,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,240,14078,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,244,7352,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,245,6428,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,249,7114,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,250,6078,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,253,5044,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,258,3413,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,259,6829,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,261,5260,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,266,4729,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,267,2684,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,272,6708,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,274,8862,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,276,5133,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,277,6119,2,7,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,282,7497,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,285,5579,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,287,5430,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,288,10612,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,291,3060,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,296,4818,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,299,1874,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,300,5150,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,302,3667,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,306,2918,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,307,7158,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,313,8547,2,12,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,314,3685,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,318,4833,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,321,2807,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,323,2567,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,324,11393,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,328,4524,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,333,2934,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,335,7844,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,336,10588,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,337,3542,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,338,6600,2,9,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,340,3055,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,341,12185,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,346,4438,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,348,5120,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,351,7193,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,352,4942,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,355,4770,2,7,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,356,7731,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,358,8833,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,359,6975,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,366,3449,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,368,5331,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,371,5810,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,374,10755,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,381,5368,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,382,4359,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,383,6463,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,384,4044,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,385,5528,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,388,4637,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,390,10890,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,393,3929,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,398,4873,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,403,6811,2,7,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,415,4781,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,416,6078,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,417,3774,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,421,2747,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,422,10229,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,423,10977,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,424,9134,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,426,3358,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,427,3185,2,8,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,428,10094,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,439,4708,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,443,4876,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,446,8260,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,448,4679,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,449,10015,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,453,8909,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,456,4912,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,457,7219,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,458,4186,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,462,7935,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,463,9882,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,465,4027,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,469,6978,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,472,10385,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,475,6286,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,476,4042,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,477,4945,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,478,8373,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,485,4412,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,491,10260,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,494,4420,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,497,4229,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,504,8317,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,511,7229,2,9,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,520,8555,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,525,4769,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,526,9299,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,527,4209,2,3,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,533,13411,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,538,10443,2,7,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,540,5480,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,541,2794,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,546,3926,2,6,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,551,11791,2,5,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,553,4859,2,4,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,555,3837,2,2,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,557,7518,2,8,shallow,pdp1,Wildtype,VNC
20241011_WT_VNC_DAPI__ldh_pdp1_100x_0009,558,3753,2,3,shallow,pdp1,Wildtype,VNC
